target_draw_date,model_name,model_version,actual,bonus,final_6_hits,top_6_hits,top_12_hits,top_18_hits,matched_final,brier_score,log_loss,mean_actual_rank
2020-01-18,random,v1.0.0,"[2, 5, 10, 18, 26, 30]",36,2,2,3,4,"[2, 5]",0.10745522698875465,0.37177617994345336,15.166666666666666
2020-01-18,ema_gap,v1.0.0,"[2, 5, 10, 18, 26, 30]",36,2,2,2,2,"[2, 18]",0.10566858950179767,0.36352765798618647,21.333333333333332
2020-01-18,logistic,v1.0.0,"[2, 5, 10, 18, 26, 30]",36,0,0,1,1,[],0.10823340638438743,0.37475606727534977,27.5
2020-01-18,ensemble,v1.0.0,"[2, 5, 10, 18, 26, 30]",36,1,1,2,2,[2],0.10717622540455285,0.37036082790002156,23.666666666666668
2020-01-18,v2_statistical,v1.0.0,"[2, 5, 10, 18, 26, 30]",36,0,0,1,1,[],0.11220033016357131,0.38538661371230626,23.666666666666668
2020-01-18,v3_boosting,v1.0.0,"[2, 5, 10, 18, 26, 30]",36,0,0,1,2,[],0.11157414248125319,0.3902980908664709,30.166666666666668
2020-01-18,v4_ensemble,v1.0.0,"[2, 5, 10, 18, 26, 30]",36,0,0,0,2,[],0.10931713642867232,0.37892673906700686,27.0
2020-01-22,random,v1.0.0,"[2, 10, 27, 30, 39, 43]",21,1,1,2,2,[2],0.10745522698875466,0.37177617994345313,25.166666666666668
2020-01-22,ema_gap,v1.0.0,"[2, 10, 27, 30, 39, 43]",21,1,1,2,3,[2],0.10523964518147355,0.3640000770142663,20.0
2020-01-22,logistic,v1.0.0,"[2, 10, 27, 30, 39, 43]",21,1,1,1,1,[43],0.10871638795236396,0.37797112884438605,29.666666666666668
2020-01-22,ensemble,v1.0.0,"[2, 10, 27, 30, 39, 43]",21,2,2,2,2,"[2, 43]",0.10723685220135883,0.370596289828462,22.0
2020-01-22,v2_statistical,v1.0.0,"[2, 10, 27, 30, 39, 43]",21,2,2,2,3,"[2, 43]",0.10580202679564119,0.3657129211428033,20.5
2020-01-22,v3_boosting,v1.0.0,"[2, 10, 27, 30, 39, 43]",21,1,1,2,2,[43],0.10803723575756756,0.3742921185028519,24.5
2020-01-22,v4_ensemble,v1.0.0,"[2, 10, 27, 30, 39, 43]",21,2,2,2,2,"[2, 43]",0.10653412854038753,0.368563404590982,22.833333333333332
2020-01-25,random,v1.0.0,"[8, 20, 21, 30, 32, 48]",31,0,0,1,1,[],0.10745522698875466,0.37177617994345324,26.5
2020-01-25,ema_gap,v1.0.0,"[8, 20, 21, 30, 32, 48]",31,0,0,2,2,[],0.11140693653378955,0.38927103827080284,28.333333333333332
2020-01-25,logistic,v1.0.0,"[8, 20, 21, 30, 32, 48]",31,0,0,1,2,[],0.10780962030668181,0.37339027579098555,26.0
2020-01-25,ensemble,v1.0.0,"[8, 20, 21, 30, 32, 48]",31,1,1,1,1,[48],0.1083469723537764,0.37564450938709054,28.166666666666668
2020-01-25,v2_statistical,v1.0.0,"[8, 20, 21, 30, 32, 48]",31,0,0,1,2,[],0.11236732380757151,0.3920186021012292,27.666666666666668
2020-01-25,v3_boosting,v1.0.0,"[8, 20, 21, 30, 32, 48]",31,0,0,1,1,[],0.11214373357112345,0.38947311614220015,28.166666666666668
2020-01-25,v4_ensemble,v1.0.0,"[8, 20, 21, 30, 32, 48]",31,0,0,0,1,[],0.11039381656553042,0.3837101701561508,28.5
2020-01-29,random,v1.0.0,"[3, 14, 16, 23, 41, 43]",29,1,1,1,3,[3],0.10745522698875463,0.37177617994345336,23.333333333333332
2020-01-29,ema_gap,v1.0.0,"[3, 14, 16, 23, 41, 43]",29,0,0,1,4,[],0.10825709004904799,0.37325779608861415,21.666666666666668
2020-01-29,logistic,v1.0.0,"[3, 14, 16, 23, 41, 43]",29,1,1,1,1,[14],0.10698065540066241,0.36941464926942674,24.0
2020-01-29,ensemble,v1.0.0,"[3, 14, 16, 23, 41, 43]",29,1,1,2,2,[43],0.10683279659081825,0.3687964254625103,19.666666666666668
2020-01-29,v2_statistical,v1.0.0,"[3, 14, 16, 23, 41, 43]",29,2,2,2,2,"[41, 43]",0.1073795426145892,0.375957968816642,21.833333333333332
2020-01-29,v3_boosting,v1.0.0,"[3, 14, 16, 23, 41, 43]",29,2,2,3,3,"[3, 41]",0.10539957358772854,0.367048855008989,21.5
2020-01-29,v4_ensemble,v1.0.0,"[3, 14, 16, 23, 41, 43]",29,3,3,3,4,"[3, 41, 43]",0.10563586951701194,0.3656275030895982,16.666666666666668
2020-02-01,random,v1.0.0,"[13, 21, 35, 40, 45, 48]",47,0,0,0,1,[],0.10745522698875466,0.3717761799434531,33.666666666666664
2020-02-01,ema_gap,v1.0.0,"[13, 21, 35, 40, 45, 48]",47,2,2,2,3,"[45, 48]",0.10725815209271172,0.3729364038558724,24.333333333333332
2020-02-01,logistic,v1.0.0,"[13, 21, 35, 40, 45, 48]",47,1,1,1,2,[48],0.1075710460227026,0.3720369281256608,27.0
2020-02-01,ensemble,v1.0.0,"[13, 21, 35, 40, 45, 48]",47,2,2,2,3,"[45, 48]",0.10691931899649304,0.36962094131374235,23.833333333333332
2020-02-01,v2_statistical,v1.0.0,"[13, 21, 35, 40, 45, 48]",47,1,1,3,3,[45],0.10445361850393642,0.3668024125344703,22.166666666666668
2020-02-01,v3_boosting,v1.0.0,"[13, 21, 35, 40, 45, 48]",47,0,0,3,3,[],0.10693832752359049,0.36874996375511987,21.166666666666668
2020-02-01,v4_ensemble,v1.0.0,"[13, 21, 35, 40, 45, 48]",47,2,2,3,3,"[45, 48]",0.10566563255309275,0.3655347397383778,22.0
