target_draw_date,model_name,model_version,actual,bonus,final_6_hits,top_6_hits,top_12_hits,top_18_hits,matched_final,brier_score,log_loss,mean_actual_rank
2020-04-18,v4_ensemble,v1.0.0,"[1, 10, 23, 32, 46, 48]",36,1,1,2,2,[23],0.10611635985718328,0.3635358433368912,19.666666666666668
2020-04-22,random,v1.0.0,"[9, 10, 11, 14, 15, 28]",36,0,0,3,5,[],0.10745522698875463,0.3717761799434534,14.5
2020-04-22,ema_gap,v1.0.0,"[9, 10, 11, 14, 15, 28]",36,0,0,1,1,[],0.11486696299160945,0.40844477235905174,37.0
2020-04-22,v2_statistical,v1.0.0,"[9, 10, 11, 14, 15, 28]",36,0,0,1,1,[],0.11973526045534828,0.4405705212151321,38.5
2020-04-22,v3_boosting,v1.0.0,"[9, 10, 11, 14, 15, 28]",36,0,0,2,2,[],0.10996643499439919,0.3780994503359565,22.5
2020-04-22,v4_ensemble,v1.0.0,"[9, 10, 11, 14, 15, 28]",36,1,1,1,1,[10],0.11334234247292926,0.4014610723357473,35.666666666666664
2020-04-25,random,v1.0.0,"[6, 10, 11, 22, 32, 48]",17,1,1,3,3,[6],0.10745522698875465,0.37177617994345336,21.5
2020-04-25,ema_gap,v1.0.0,"[6, 10, 11, 22, 32, 48]",17,1,1,3,3,[10],0.1051363793588272,0.36069634721996585,19.5
2020-04-25,v2_statistical,v1.0.0,"[6, 10, 11, 22, 32, 48]",17,1,1,2,2,[48],0.1103789921505849,0.3829195777036131,24.5
2020-04-25,v3_boosting,v1.0.0,"[6, 10, 11, 22, 32, 48]",17,2,2,3,3,"[11, 22]",0.10369974444818945,0.3559410511252328,17.333333333333332
2020-04-25,v4_ensemble,v1.0.0,"[6, 10, 11, 22, 32, 48]",17,1,1,2,3,[48],0.10536538953962571,0.3603475806090186,18.0
2020-04-29,random,v1.0.0,"[6, 17, 21, 30, 40, 41]",27,1,1,1,2,[6],0.10745522698875466,0.37177617994345324,25.833333333333332
