target_draw_date,model_name,model_version,actual,bonus,final_6_hits,top_6_hits,top_12_hits,top_18_hits,matched_final,brier_score,log_loss,mean_actual_rank
2021-03-24,v2_statistical,research-v2,"[3, 4, 27, 43, 45, 48]",44,3,3,4,4,"[43, 45, 48]",0.09649529835735102,0.33111948162011473,14.5
2021-03-27,random,research-v2,"[15, 16, 17, 30, 36, 40]",34,0,0,0,2,[],0.10745522701732443,0.3717761800763907,28.166666666666668
2021-03-27,ema_gap,research-v2,"[15, 16, 17, 30, 36, 40]",34,2,2,2,2,"[16, 36]",0.10724560773339138,0.37002692363787937,22.833333333333332
2021-03-27,v2_statistical,research-v2,"[15, 16, 17, 30, 36, 40]",34,1,1,2,2,[36],0.11008646798505084,0.3755036802706016,21.0
2021-03-31,random,research-v2,"[3, 7, 8, 12, 37, 40]",41,1,1,2,4,[3],0.10745522687099451,0.371776179395503,15.166666666666666
2021-03-31,ema_gap,research-v2,"[3, 7, 8, 12, 37, 40]",41,0,0,0,0,[],0.11544628901896625,0.4093775952013265,36.833333333333336
2021-03-31,v2_statistical,research-v2,"[3, 7, 8, 12, 37, 40]",41,0,0,0,1,[],0.11876261555549211,0.4206531153007885,33.666666666666664
2021-04-03,random,research-v2,"[12, 13, 19, 35, 42, 47]",28,0,0,0,1,[],0.10745522706282673,0.3717761802881177,32.166666666666664
2021-04-03,ema_gap,research-v2,"[12, 13, 19, 35, 42, 47]",28,0,0,0,0,[],0.11377564200635149,0.40024937787331494,34.0
2021-04-03,v2_statistical,research-v2,"[12, 13, 19, 35, 42, 47]",28,0,0,0,0,[],0.12016215588253647,0.42791206184719743,34.333333333333336
2021-04-07,random,research-v2,"[23, 31, 34, 38, 39, 41]",12,1,1,2,2,[38],0.1074552269825808,0.371776179914725,23.333333333333332
2021-04-07,ema_gap,research-v2,"[23, 31, 34, 38, 39, 41]",12,0,0,0,2,[],0.11063635811332288,0.38460917732087885,26.5
2021-04-07,v2_statistical,research-v2,"[23, 31, 34, 38, 39, 41]",12,1,1,2,3,[34],0.10540659670852517,0.36543554275400514,20.666666666666668
2021-04-10,random,research-v2,"[5, 16, 19, 24, 28, 34]",4,0,0,1,2,[],0.10745522703400885,0.371776180154025,30.5
2021-04-10,ema_gap,research-v2,"[5, 16, 19, 24, 28, 34]",4,1,1,2,2,[16],0.1079029652282479,0.3743564350772242,24.833333333333332
2021-04-10,v2_statistical,research-v2,"[5, 16, 19, 24, 28, 34]",4,1,1,2,2,[34],0.10994793324355522,0.3792227085251032,23.5
2021-04-14,random,research-v2,"[4, 6, 12, 23, 36, 47]",18,1,1,3,3,[36],0.10745522696158152,0.37177617981701333,22.166666666666668
2021-04-14,ema_gap,research-v2,"[4, 6, 12, 23, 36, 47]",18,2,2,2,2,"[23, 36]",0.10784970649945141,0.37420684603371135,24.666666666666668
2021-04-14,v2_statistical,research-v2,"[4, 6, 12, 23, 36, 47]",18,1,1,2,3,[23],0.10997489736942126,0.37998556434670644,23.166666666666668
2021-04-17,random,research-v2,"[7, 13, 32, 38, 39, 48]",23,3,3,4,4,"[7, 39, 48]",0.10745522691730265,0.3717761796109795,17.833333333333332
2021-04-17,ema_gap,research-v2,"[7, 13, 32, 38, 39, 48]",23,1,1,1,3,[48],0.10887578702304584,0.37835329410457624,23.166666666666668
2021-04-17,v2_statistical,research-v2,"[7, 13, 32, 38, 39, 48]",23,0,0,2,2,[],0.11298315649950852,0.39263556777810227,25.5
2021-04-21,random,research-v2,"[15, 18, 23, 32, 38, 47]",19,0,0,0,1,[],0.1074552270445655,0.3717761802031463,30.666666666666668
2021-04-21,ema_gap,research-v2,"[15, 18, 23, 32, 38, 47]",19,1,1,3,3,[23],0.10532910702090245,0.36130344323329056,19.833333333333332
2021-04-21,v2_statistical,research-v2,"[15, 18, 23, 32, 38, 47]",19,1,1,3,3,[23],0.1054746961223652,0.36477569807197513,21.166666666666668
2021-04-24,random,research-v2,"[14, 18, 27, 33, 34, 39]",49,1,1,1,1,[39],0.1074552270052634,0.3717761800202695,27.0
2021-04-24,ema_gap,research-v2,"[14, 18, 27, 33, 34, 39]",49,1,1,2,3,[34],0.10777717814338122,0.3728402240527799,21.666666666666668
2021-04-24,v2_statistical,research-v2,"[14, 18, 27, 33, 34, 39]",49,1,1,2,3,[34],0.10923758684293795,0.38254404717546553,25.0
2021-04-28,random,research-v2,"[6, 11, 20, 22, 34, 49]",42,1,1,2,3,[6],0.10745522693697954,0.3717761797025379,19.333333333333332
2021-04-28,ema_gap,research-v2,"[6, 11, 20, 22, 34, 49]",42,1,1,1,1,[34],0.11114617452012295,0.39075352949275055,32.0
2021-04-28,v2_statistical,research-v2,"[6, 11, 20, 22, 34, 49]",42,1,1,1,2,[34],0.10815006635438806,0.38451363780258824,28.333333333333332
2021-05-01,random,research-v2,"[10, 15, 21, 30, 32, 38]",24,0,0,1,1,[],0.10745522709901167,0.3717761804564896,38.333333333333336
2021-05-01,ema_gap,research-v2,"[10, 15, 21, 30, 32, 38]",24,1,1,1,3,[38],0.10898756431698878,0.3781416306051412,25.333333333333332
2021-05-01,v2_statistical,research-v2,"[10, 15, 21, 30, 32, 38]",24,0,0,1,2,[],0.11390379718711663,0.3996978863418862,27.5
2021-05-05,random,research-v2,"[5, 22, 23, 26, 43, 46]",4,1,1,3,4,[23],0.10745522692480709,0.3717761796458982,19.666666666666668
2021-05-05,ema_gap,research-v2,"[5, 22, 23, 26, 43, 46]",4,1,1,2,2,[23],0.1087954245836969,0.37840963792337823,27.333333333333332
2021-05-05,v2_statistical,research-v2,"[5, 22, 23, 26, 43, 46]",4,2,2,2,2,"[23, 43]",0.10811781580346257,0.37151197346352594,23.0
2021-05-08,random,research-v2,"[25, 28, 36, 38, 41, 49]",20,1,1,2,3,[28],0.10745522697494003,0.37177617987917194,24.0
2021-05-08,ema_gap,research-v2,"[25, 28, 36, 38, 41, 49]",20,1,1,2,2,[38],0.10784061558309059,0.375168357525105,24.333333333333332
2021-05-08,v2_statistical,research-v2,"[25, 28, 36, 38, 41, 49]",20,1,1,2,3,[38],0.10901661951946108,0.3830805501322883,25.0
2021-05-12,random,research-v2,"[30, 35, 39, 42, 46, 48]",38,0,0,0,0,[],0.10745522716064392,0.3717761807432707,41.5
2021-05-12,ema_gap,research-v2,"[30, 35, 39, 42, 46, 48]",38,1,1,2,2,[48],0.10847878066863802,0.37347094327628105,22.5
2021-05-12,v2_statistical,research-v2,"[30, 35, 39, 42, 46, 48]",38,0,0,1,2,[],0.11428521595976107,0.3942852322875018,26.166666666666668
2021-05-15,random,research-v2,"[3, 6, 12, 28, 39, 46]",5,0,0,0,0,[],0.10745522706775315,0.37177618031104065,33.666666666666664
2021-05-15,ema_gap,research-v2,"[3, 6, 12, 28, 39, 46]",5,1,1,1,3,[39],0.10780637349966286,0.3708411057150786,22.0
2021-05-15,v2_statistical,research-v2,"[3, 6, 12, 28, 39, 46]",5,0,0,1,3,[],0.11105187321494134,0.3781388285619665,20.166666666666668
2021-05-19,random,research-v2,"[12, 21, 25, 40, 42, 49]",45,1,1,2,2,[25],0.1074552269803086,0.3717761799041524,23.5
2021-05-19,ema_gap,research-v2,"[12, 21, 25, 40, 42, 49]",45,0,0,1,3,[],0.10947239120612633,0.37868718395581163,24.5
2021-05-19,v2_statistical,research-v2,"[12, 21, 25, 40, 42, 49]",45,0,0,1,2,[],0.11366393739089886,0.3918909994589959,24.166666666666668
2021-05-22,random,research-v2,"[7, 13, 14, 34, 37, 45]",29,0,0,2,3,[],0.10745522697374621,0.3717761798736168,24.0
2021-05-22,ema_gap,research-v2,"[7, 13, 14, 34, 37, 45]",29,1,1,1,1,[34],0.10945046029530106,0.3797028298316214,26.833333333333332
2021-05-22,v2_statistical,research-v2,"[7, 13, 14, 34, 37, 45]",29,2,2,2,2,"[34, 45]",0.10743381078990513,0.3767271403519532,24.833333333333332
2021-05-26,random,research-v2,"[7, 10, 20, 38, 45, 49]",26,0,0,0,0,[],0.10745522709965702,0.37177618045949257,36.0
2021-05-26,ema_gap,research-v2,"[7, 10, 20, 38, 45, 49]",26,1,1,3,3,[38],0.10560054080730363,0.3628617522874783,20.666666666666668
2021-05-26,v2_statistical,research-v2,"[7, 10, 20, 38, 45, 49]",26,2,2,3,4,"[38, 45]",0.10390813236187196,0.35365302059366965,17.333333333333332
2021-05-29,random,research-v2,"[11, 18, 19, 27, 34, 46]",42,2,2,2,3,"[11, 46]",0.10745522691263805,0.37177617958927445,16.666666666666668
2021-05-29,ema_gap,research-v2,"[11, 18, 19, 27, 34, 46]",42,1,1,1,2,[34],0.10728953393874519,0.3705595112511362,24.0
2021-05-29,v2_statistical,research-v2,"[11, 18, 19, 27, 34, 46]",42,1,1,2,3,[34],0.10479052334463171,0.36143407324956583,20.166666666666668
2021-06-02,random,research-v2,"[1, 13, 22, 32, 33, 39]",48,1,1,2,2,[22],0.1074552269587619,0.3717761798038933,22.833333333333332
2021-06-02,ema_gap,research-v2,"[1, 13, 22, 32, 33, 39]",48,1,1,1,2,[39],0.11224942549426647,0.3981464711618462,30.833333333333332
2021-06-02,v2_statistical,research-v2,"[1, 13, 22, 32, 33, 39]",48,0,0,1,1,[],0.11570185813021754,0.41009139382753995,29.5
2021-06-05,random,research-v2,"[13, 15, 22, 42, 45, 46]",14,2,2,3,4,"[13, 15]",0.10745522693319026,0.37177617968490606,19.833333333333332
2021-06-05,ema_gap,research-v2,"[13, 15, 22, 42, 45, 46]",14,1,1,3,3,[13],0.10445975811541158,0.3552270561527072,15.5
2021-06-05,v2_statistical,research-v2,"[13, 15, 22, 42, 45, 46]",14,1,1,2,3,[45],0.10529715870461615,0.3601690807881245,19.0
2021-06-09,random,research-v2,"[1, 3, 15, 26, 28, 39]",10,1,1,1,1,[26],0.10745522703780055,0.3717761801716684,30.333333333333332
2021-06-09,ema_gap,research-v2,"[1, 3, 15, 26, 28, 39]",10,1,1,2,3,[39],0.10692643767554598,0.3688952053504679,21.833333333333332
2021-06-09,v2_statistical,research-v2,"[1, 3, 15, 26, 28, 39]",10,1,1,1,1,[39],0.1132724838450357,0.39256672822078925,27.5
2021-06-12,random,research-v2,"[11, 20, 22, 33, 41, 49]",34,0,0,1,3,[],0.10745522702558254,0.3717761801148165,27.666666666666668
2021-06-12,ema_gap,research-v2,"[11, 20, 22, 33, 41, 49]",34,0,0,1,2,[],0.10987904863208613,0.3808264111488445,26.333333333333332
2021-06-12,v2_statistical,research-v2,"[11, 20, 22, 33, 41, 49]",34,0,0,0,2,[],0.11435070451891077,0.397567948565685,27.833333333333332
2021-06-16,random,research-v2,"[16, 23, 32, 33, 37, 48]",3,1,1,2,2,[32],0.10745522698323964,0.3717761799177909,24.333333333333332
2021-06-16,ema_gap,research-v2,"[16, 23, 32, 33, 37, 48]",3,0,0,1,2,[],0.10894379830715531,0.3751249101321259,23.666666666666668
2021-06-16,v2_statistical,research-v2,"[16, 23, 32, 33, 37, 48]",3,1,1,1,2,[23],0.11215115687462578,0.38593258549660936,23.833333333333332
2021-06-19,random,research-v2,"[13, 15, 17, 25, 34, 45]",5,0,0,1,2,[],0.10745522698513749,0.37177617992662165,24.333333333333332
2021-06-19,ema_gap,research-v2,"[13, 15, 17, 25, 34, 45]",5,1,1,4,4,[34],0.10358740075243697,0.35578842464279603,17.833333333333332
2021-06-19,v2_statistical,research-v2,"[13, 15, 17, 25, 34, 45]",5,2,2,2,4,"[34, 45]",0.10167942503717901,0.3530802668340947,19.333333333333332
2021-06-23,random,research-v2,"[9, 17, 20, 22, 34, 40]",48,0,0,0,2,[],0.10745522703622973,0.37177618016435904,28.5
2021-06-23,ema_gap,research-v2,"[9, 17, 20, 22, 34, 40]",48,1,1,2,2,[34],0.10778888468930563,0.37681418710537523,25.333333333333332
2021-06-23,v2_statistical,research-v2,"[9, 17, 20, 22, 34, 40]",48,1,1,2,3,[34],0.10219301036367431,0.359614590703052,21.166666666666668
2021-06-26,random,research-v2,"[15, 27, 36, 37, 43, 49]",7,0,0,0,1,[],0.107455227018035,0.37177618007969715,25.833333333333332
2021-06-26,ema_gap,research-v2,"[15, 27, 36, 37, 43, 49]",7,1,1,2,2,[15],0.1056787896345307,0.36085384516426583,18.666666666666668
2021-06-26,v2_statistical,research-v2,"[15, 27, 36, 37, 43, 49]",7,0,0,2,4,[],0.10803141300069884,0.36160559686354526,15.833333333333334
2021-06-30,random,research-v2,"[9, 10, 13, 26, 28, 30]",36,0,0,2,4,[],0.107455226912443,0.37177617958836673,16.333333333333332
2021-06-30,ema_gap,research-v2,"[9, 10, 13, 26, 28, 30]",36,1,1,1,2,[13],0.10967022709294502,0.38047101776398146,26.833333333333332
2021-06-30,v2_statistical,research-v2,"[9, 10, 13, 26, 28, 30]",36,0,0,1,1,[],0.116747825990163,0.40868776552275043,30.0
2021-07-03,random,research-v2,"[4, 7, 10, 31, 33, 38]",23,1,1,1,1,[10],0.10745522704153036,0.3717761801890233,32.333333333333336
2021-07-03,ema_gap,research-v2,"[4, 7, 10, 31, 33, 38]",23,0,0,1,1,[],0.11228327120242566,0.39307255269465485,31.166666666666668
2021-07-03,v2_statistical,research-v2,"[4, 7, 10, 31, 33, 38]",23,1,1,1,2,[38],0.11070132011641522,0.3827561098270751,24.333333333333332
2021-07-07,random,research-v2,"[11, 16, 21, 26, 42, 45]",22,1,1,2,3,[16],0.10745522695832481,0.37177617980185945,21.666666666666668
2021-07-07,ema_gap,research-v2,"[11, 16, 21, 26, 42, 45]",22,0,0,1,2,[],0.10696236260513721,0.3659302085798523,20.666666666666668
2021-07-07,v2_statistical,research-v2,"[11, 16, 21, 26, 42, 45]",22,0,0,1,2,[],0.11023914861981644,0.37407115027183674,21.833333333333332
2021-07-10,random,research-v2,"[4, 5, 18, 28, 35, 42]",2,1,1,3,4,[35],0.10745522691063068,0.37177617957993386,17.0
2021-07-10,ema_gap,research-v2,"[4, 5, 18, 28, 35, 42]",2,0,0,1,2,[],0.11123501495613333,0.38780266140959174,29.0
2021-07-10,v2_statistical,research-v2,"[4, 5, 18, 28, 35, 42]",2,0,0,0,0,[],0.11961754149642118,0.428884863888226,36.0
2021-07-14,random,research-v2,"[2, 9, 19, 23, 26, 30]",10,1,1,1,2,[9],0.10745522699940187,0.37177617999299534,26.333333333333332
2021-07-14,ema_gap,research-v2,"[2, 9, 19, 23, 26, 30]",10,0,0,2,2,[],0.11176242563498563,0.39342631591573174,29.666666666666668
2021-07-14,v2_statistical,research-v2,"[2, 9, 19, 23, 26, 30]",10,0,0,1,2,[],0.11520531881085344,0.4035991745309678,29.833333333333332
2021-07-17,random,research-v2,"[22, 24, 28, 35, 37, 45]",49,1,1,1,1,[45],0.10745522698030091,0.3717761799041166,24.0
2021-07-17,ema_gap,research-v2,"[22, 24, 28, 35, 37, 45]",49,1,1,3,3,[45],0.10618354070793252,0.3669226297981661,20.5
2021-07-17,v2_statistical,research-v2,"[22, 24, 28, 35, 37, 45]",49,1,1,2,3,[45],0.10665110937957333,0.3714065167147325,21.833333333333332
2021-07-21,random,research-v2,"[2, 4, 15, 20, 35, 45]",10,0,0,0,3,[],0.10745522696224591,0.3717761798201048,23.333333333333332
2021-07-21,ema_gap,research-v2,"[2, 4, 15, 20, 35, 45]",10,1,1,2,3,[45],0.10522722439407978,0.3624271286721478,20.5
2021-07-21,v2_statistical,research-v2,"[2, 4, 15, 20, 35, 45]",10,1,1,2,3,[45],0.1062511983432127,0.3670946067834371,21.5
2021-07-24,random,research-v2,"[1, 5, 7, 19, 37, 45]",35,0,0,0,1,[],0.1074552270225463,0.37177618010068864,29.0
2021-07-24,ema_gap,research-v2,"[1, 5, 7, 19, 37, 45]",35,1,1,1,2,[45],0.10762445293998524,0.3753530286809403,26.833333333333332
2021-07-24,v2_statistical,research-v2,"[1, 5, 7, 19, 37, 45]",35,1,1,1,1,[45],0.10904992470736966,0.3914375541791742,28.5
2021-07-28,random,research-v2,"[1, 4, 10, 14, 32, 39]",19,1,1,3,3,[1],0.10745522692245521,0.37177617963495485,18.833333333333332
2021-07-28,ema_gap,research-v2,"[1, 4, 10, 14, 32, 39]",19,0,0,0,1,[],0.11125436899676414,0.38627639501650873,29.333333333333332
2021-07-28,v2_statistical,research-v2,"[1, 4, 10, 14, 32, 39]",19,0,0,1,2,[],0.11657493301217105,0.4128145042195576,30.833333333333332
2021-07-31,random,research-v2,"[7, 30, 37, 43, 47, 49]",20,0,0,2,3,[],0.10745522696490704,0.37177617983248745,23.166666666666668
2021-07-31,ema_gap,research-v2,"[7, 30, 37, 43, 47, 49]",20,0,0,2,3,[],0.10828045015325967,0.37307363325925047,22.5
2021-07-31,v2_statistical,research-v2,"[7, 30, 37, 43, 47, 49]",20,1,1,2,3,[49],0.10947709370720386,0.37285950262129053,21.0
2021-08-04,random,research-v2,"[3, 8, 21, 38, 42, 48]",27,0,0,0,0,[],0.10745522707328783,0.37177618033679416,32.0
2021-08-04,ema_gap,research-v2,"[3, 8, 21, 38, 42, 48]",27,0,0,0,2,[],0.11146774904948813,0.39106199853538026,28.0
2021-08-04,v2_statistical,research-v2,"[3, 8, 21, 38, 42, 48]",27,1,1,1,2,[38],0.11237814371701836,0.39440208599943577,25.166666666666668
2021-08-07,random,research-v2,"[10, 13, 15, 22, 29, 46]",3,0,0,2,3,[],0.10745522695567726,0.3717761797895403,22.0
2021-08-07,ema_gap,research-v2,"[10, 13, 15, 22, 29, 46]",3,1,1,2,3,[15],0.10769144541517697,0.3738309919105868,21.333333333333332
2021-08-07,v2_statistical,research-v2,"[10, 13, 15, 22, 29, 46]",3,0,0,1,2,[],0.11295034410569034,0.39353420945469747,26.333333333333332
2021-08-11,random,research-v2,"[12, 15, 25, 40, 44, 45]",31,1,1,1,1,[45],0.10745522702595534,0.37177618011655117,28.666666666666668
2021-08-11,ema_gap,research-v2,"[12, 15, 25, 40, 44, 45]",31,2,2,2,2,"[15, 45]",0.10879091033976632,0.38895828489871054,30.666666666666668
2021-08-11,v2_statistical,research-v2,"[12, 15, 25, 40, 44, 45]",31,2,2,2,2,"[15, 45]",0.1098833436216451,0.3977497201643755,29.166666666666668
2021-08-18,random,research-v2,"[7, 8, 28, 30, 32, 42]",33,1,1,1,2,[28],0.10745522700922572,0.37177618003870666,27.0
2021-08-18,ema_gap,research-v2,"[7, 8, 28, 30, 32, 42]",33,0,0,2,4,[],0.10753643837647082,0.36970535876546456,20.0
2021-08-18,v2_statistical,research-v2,"[7, 8, 28, 30, 32, 42]",33,0,0,0,2,[],0.11308352055038355,0.39257047904600995,25.5
2021-08-21,random,research-v2,"[2, 9, 15, 21, 38, 46]",36,1,1,2,2,[2],0.10745522694342047,0.37177617973250815,20.5
2021-08-21,ema_gap,research-v2,"[2, 9, 15, 21, 38, 46]",36,1,1,2,4,[15],0.10586700234494813,0.36571947744390504,22.0
2021-08-21,v2_statistical,research-v2,"[2, 9, 15, 21, 38, 46]",36,1,1,3,3,[38],0.10696553781420677,0.3677462539354121,20.333333333333332
2021-08-28,random,research-v2,"[6, 8, 9, 12, 19, 26]",43,1,1,2,3,[9],0.10745522698816738,0.3717761799407201,24.0
2021-08-28,ema_gap,research-v2,"[6, 8, 9, 12, 19, 26]",43,0,0,0,0,[],0.11400054474165439,0.4012461862488372,32.166666666666664
2021-08-28,v2_statistical,research-v2,"[6, 8, 9, 12, 19, 26]",43,0,0,0,0,[],0.11819957787706507,0.4207786226017425,33.333333333333336
2021-09-01,random,research-v2,"[3, 4, 14, 18, 19, 42]",43,1,1,1,1,[18],0.10745522702361998,0.3717761801056845,28.5
2021-09-01,ema_gap,research-v2,"[3, 4, 14, 18, 19, 42]",43,1,1,1,1,[42],0.11013064738049863,0.3812575340112704,25.833333333333332
2021-09-01,v2_statistical,research-v2,"[3, 4, 14, 18, 19, 42]",43,0,0,2,2,[],0.11312399380055099,0.39674580795853354,27.666666666666668
2021-09-04,random,research-v2,"[6, 13, 18, 19, 29, 49]",2,3,3,3,3,"[13, 29, 49]",0.10745522698248607,0.37177617991428424,22.666666666666668
2021-09-04,ema_gap,research-v2,"[6, 13, 18, 19, 29, 49]",2,0,0,1,3,[],0.10864468235982763,0.37529042786528843,23.5
2021-09-04,v2_statistical,research-v2,"[6, 13, 18, 19, 29, 49]",2,0,0,2,3,[],0.11184288178337468,0.38603657244754164,24.333333333333332
2021-09-08,random,research-v2,"[2, 7, 10, 16, 28, 36]",41,1,1,3,3,[10],0.10745522696342315,0.37177617982558264,22.833333333333332
2021-09-08,ema_gap,research-v2,"[2, 7, 10, 16, 28, 36]",41,0,0,2,2,[],0.10930722971809441,0.3781547988512594,24.166666666666668
2021-09-08,v2_statistical,research-v2,"[2, 7, 10, 16, 28, 36]",41,0,0,0,2,[],0.11333630796715546,0.3919866360704569,26.5
2021-09-11,random,research-v2,"[15, 18, 31, 33, 34, 41]",45,1,1,1,1,[41],0.10745522703320103,0.37177618015026614,28.666666666666668
2021-09-11,ema_gap,research-v2,"[15, 18, 31, 33, 34, 41]",45,1,1,2,2,[15],0.10995759258702449,0.3888274811604049,29.166666666666668
2021-09-11,v2_statistical,research-v2,"[15, 18, 31, 33, 34, 41]",45,1,1,2,3,[15],0.10882680292396084,0.3781504800129156,23.166666666666668
2021-09-15,random,research-v2,"[7, 11, 14, 15, 27, 41]",49,0,0,2,3,[],0.10745522700101244,0.37177618000048934,26.666666666666668
2021-09-15,ema_gap,research-v2,"[7, 11, 14, 15, 27, 41]",49,1,1,2,2,[15],0.10662042038332133,0.37362205831780937,27.333333333333332
2021-09-15,v2_statistical,research-v2,"[7, 11, 14, 15, 27, 41]",49,1,1,2,2,[15],0.11101769578356759,0.39531615023632777,30.5
2021-09-18,random,research-v2,"[9, 26, 29, 36, 40, 41]",27,1,1,3,3,[36],0.107455226958713,0.3717761798036658,21.5
2021-09-18,ema_gap,research-v2,"[9, 26, 29, 36, 40, 41]",27,0,0,0,1,[],0.11229375118010343,0.39093453995781235,30.333333333333332
2021-09-18,v2_statistical,research-v2,"[9, 26, 29, 36, 40, 41]",27,0,0,0,1,[],0.11464142147105943,0.3978062047068718,29.0
2021-09-22,random,research-v2,"[5, 14, 19, 30, 38, 40]",27,0,0,1,2,[],0.1074552270336211,0.37177618015222097,29.5
2021-09-22,ema_gap,research-v2,"[5, 14, 19, 30, 38, 40]",27,0,0,2,3,[],0.10903357452397663,0.3760230915303078,22.5
2021-09-22,v2_statistical,research-v2,"[5, 14, 19, 30, 38, 40]",27,1,1,2,2,[38],0.11018242483842895,0.38221333665974294,24.5
2021-09-25,random,research-v2,"[3, 8, 10, 35, 46, 48]",17,1,1,2,4,[10],0.10745522693219244,0.371776179680263,19.666666666666668
2021-09-25,ema_gap,research-v2,"[3, 8, 10, 35, 46, 48]",17,0,0,0,1,[],0.11238759821324075,0.3916558662635678,31.5
2021-09-25,v2_statistical,research-v2,"[3, 8, 10, 35, 46, 48]",17,0,0,1,2,[],0.11600830428984404,0.40601721993808493,31.333333333333332
2021-09-29,random,research-v2,"[3, 5, 38, 39, 41, 48]",28,0,0,0,0,[],0.10745522705124173,0.37177618023421144,30.333333333333332
2021-09-29,ema_gap,research-v2,"[3, 5, 38, 39, 41, 48]",28,1,1,1,2,[38],0.10751574525951083,0.3690431130516044,21.166666666666668
2021-09-29,v2_statistical,research-v2,"[3, 5, 38, 39, 41, 48]",28,1,1,1,2,[38],0.10926947709372131,0.3753361927983874,23.0
2021-10-02,random,research-v2,"[8, 17, 18, 19, 48, 49]",26,0,0,0,1,[],0.10745522703470081,0.37177618015724484,28.5
2021-10-02,ema_gap,research-v2,"[8, 17, 18, 19, 48, 49]",26,1,1,2,3,[19],0.10765546939785765,0.3723878181754673,21.5
2021-10-02,v2_statistical,research-v2,"[8, 17, 18, 19, 48, 49]",26,1,1,2,2,[49],0.11125211694171304,0.38511555375108747,23.833333333333332
2021-10-06,random,research-v2,"[7, 18, 19, 38, 42, 46]",31,3,3,3,3,"[7, 19, 46]",0.1074552269341678,0.3717761796894546,19.333333333333332
2021-10-06,ema_gap,research-v2,"[7, 18, 19, 38, 42, 46]",31,2,2,4,6,"[19, 38]",0.09865659993619418,0.3324301614262022,8.5
2021-10-06,v2_statistical,research-v2,"[7, 18, 19, 38, 42, 46]",31,1,1,4,6,[38],0.09998330836912624,0.334571306742221,10.333333333333334
2021-10-09,random,research-v2,"[1, 11, 19, 27, 28, 38]",8,0,0,1,3,[],0.1074552269599998,0.37177617980965316,22.0
2021-10-09,ema_gap,research-v2,"[1, 11, 19, 27, 28, 38]",8,2,2,3,3,"[19, 38]",0.10461537206010516,0.3628182795969379,21.5
2021-10-09,v2_statistical,research-v2,"[1, 11, 19, 27, 28, 38]",8,2,2,2,3,"[19, 38]",0.1057633987220714,0.3713584066893198,22.0
2021-10-13,random,research-v2,"[2, 7, 8, 11, 19, 27]",24,1,1,2,2,[27],0.10745522699681857,0.37177617998097456,25.666666666666668
2021-10-13,ema_gap,research-v2,"[2, 7, 8, 11, 19, 27]",24,2,2,2,2,"[7, 19]",0.10383957641044977,0.3562541771055085,18.5
2021-10-13,v2_statistical,research-v2,"[2, 7, 8, 11, 19, 27]",24,1,1,2,2,[19],0.10758772300674817,0.37062383944846233,23.0
2021-10-16,random,research-v2,"[5, 10, 11, 33, 44, 47]",20,2,2,2,4,"[11, 47]",0.10745522692040184,0.3717761796254001,17.833333333333332
2021-10-16,ema_gap,research-v2,"[5, 10, 11, 33, 44, 47]",20,0,0,1,2,[],0.11331421078790904,0.39933637453760007,31.333333333333332
2021-10-16,v2_statistical,research-v2,"[5, 10, 11, 33, 44, 47]",20,0,0,0,0,[],0.11763996104959264,0.4175832176642402,34.833333333333336
2021-10-20,random,research-v2,"[6, 9, 34, 35, 48, 49]",41,1,1,2,3,[9],0.10745522692335252,0.3717761796391301,18.0
2021-10-20,ema_gap,research-v2,"[6, 9, 34, 35, 48, 49]",41,0,0,2,2,[],0.10938404918710015,0.3775703628441535,24.333333333333332
2021-10-20,v2_statistical,research-v2,"[6, 9, 34, 35, 48, 49]",41,1,1,3,3,[34],0.10824219802604164,0.37607209582673584,22.0
2021-10-23,random,research-v2,"[1, 3, 9, 40, 42, 44]",46,0,0,0,1,[],0.10745522710559387,0.3717761804871173,35.833333333333336
2021-10-23,ema_gap,research-v2,"[1, 3, 9, 40, 42, 44]",46,0,0,1,2,[],0.11074930526777665,0.3846823543015845,26.833333333333332
2021-10-23,v2_statistical,research-v2,"[1, 3, 9, 40, 42, 44]",46,0,0,0,3,[],0.11431206330873353,0.40049559179098804,27.5
2021-10-27,random,research-v2,"[3, 9, 14, 36, 40, 46]",41,0,0,0,1,[],0.1074552270216182,0.3717761800963701,28.666666666666668
2021-10-27,ema_gap,research-v2,"[3, 9, 14, 36, 40, 46]",41,0,0,1,3,[],0.10692317934035303,0.3654951986790856,19.5
2021-10-27,v2_statistical,research-v2,"[3, 9, 14, 36, 40, 46]",41,0,0,3,4,[],0.10554350017187292,0.35689206763388887,17.0
2021-10-30,random,research-v2,"[3, 5, 7, 23, 42, 46]",15,1,1,1,1,[3],0.10745522700689658,0.371776180027869,26.833333333333332
2021-10-30,ema_gap,research-v2,"[3, 5, 7, 23, 42, 46]",15,2,2,4,4,"[7, 42]",0.10277539647993615,0.35092797895494937,15.166666666666666
2021-10-30,v2_statistical,research-v2,"[3, 5, 7, 23, 42, 46]",15,1,1,4,4,[7],0.10388239258966886,0.3541285129604274,17.333333333333332
2021-11-03,random,research-v2,"[9, 20, 27, 35, 37, 43]",3,2,2,2,2,"[9, 37]",0.10745522701720825,0.37177618007585,26.666666666666668
2021-11-03,ema_gap,research-v2,"[9, 20, 27, 35, 37, 43]",3,0,0,1,1,[],0.11191964746185021,0.39221602368175473,30.166666666666668
